station_name,lat,lon,scene_id,date,cloud_cover,ndmi_mean
Red Rock,36.03483,-96.25126,LC08_L2SP_027035_20240712_02_T1,2024-07-12 17:00:49.511690+00:00,8.89,
Red Rock,36.03432,-97.82047,LC08_L2SP_028035_20240719_02_T1,2024-07-19 17:07:09.534013+00:00,4.24,0.1255104738684853
Red Rock,36.03519,-96.2842,LC09_L2SP_027035_20240720_02_T1,2024-07-20 17:00:51.775221+00:00,95.55,
Red Rock,36.03419,-97.80994,LC09_L2SP_028035_20240727_02_T1,2024-07-27 17:07:01.761070+00:00,18.61,0.12607086379036775
Red Rock,36.03504,-96.26995,LC08_L2SP_027035_20240728_02_T1,2024-07-28 17:01:02.035530+00:00,27.62,
Red Rock,36.03458,-97.78982,LC08_L2SP_028035_20240804_02_T1,2024-08-04 17:07:10.142386+00:00,0.63,0.10723779064465692
Red Rock,36.03504,-96.26143,LC09_L2SP_027035_20240805_02_T1,2024-08-05 17:00:55.475818+00:00,2.67,
Red Rock,36.03417,-97.81141,LC09_L2SP_028035_20240812_02_T1,2024-08-12 17:07:10.794526+00:00,30.66,0.1426645852357031
Red Rock,36.03514,-96.2457,LC08_L2SP_027035_20240813_02_T1,2024-08-13 17:01:03.542245+00:00,29.17,
Red Rock,36.03426,-97.80474,LC08_L2SP_028035_20240820_02_T1,2024-08-20 17:07:20.520286+00:00,48.64,
Red Rock,36.03499,-96.28111,LC09_L2SP_027035_20240821_02_T1,2024-08-21 17:01:08.355907+00:00,3.54,
Red Rock,36.03447,-97.82756,LC09_L2SP_028035_20240828_02_T1,2024-08-28 17:07:22.353256+00:00,0.34,0.05933503422767428
Red Rock,36.03527,-96.24802,LC08_L2SP_027035_20240829_02_T1,2024-08-29 17:01:10.438140+00:00,22.69,
Red Rock,36.03443,-97.81697,LC08_L2SP_028035_20240905_02_T1,2024-09-05 17:07:29.211748+00:00,23.21,
Red Rock,36.03518,-96.24491,LC09_L2SP_027035_20240906_02_T1,2024-09-06 17:01:06.816801+00:00,33.97,
Red Rock,36.03444,-97.81292,LC09_L2SP_028035_20240913_02_T1,2024-09-13 17:07:25.541909+00:00,0.2,0.029017937627959647
Red Rock,36.03518,-96.26461,LC08_L2SP_027035_20240914_02_T1,2024-09-14 17:01:19.621859+00:00,2.39,
Red Rock,36.03446,-97.80292,LC08_L2SP_028035_20240921_02_T1,2024-09-21 17:07:30.415790+00:00,10.48,
Red Rock,36.03529,-96.23491,LC09_L2SP_027035_20240922_02_T1,2024-09-22 17:01:10.234099+00:00,78.07,
Red Rock,36.03453,-97.80696,LC09_L2SP_028035_20240929_02_T1,2024-09-29 17:07:29.700634+00:00,0.14,-0.09243800393194257
Red Rock,36.03484,-96.22293,LC08_L2SP_027035_20240930_02_T1,2024-09-30 17:01:13.773748+00:00,0.87,
Red Rock,36.03415,-97.77551,LC08_L2SP_028035_20241007_02_T1,2024-10-07 17:07:27.507985+00:00,0.3,-0.07711836846068551
Red Rock,36.03517,-96.24385,LC09_L2SP_027035_20241008_02_T1,2024-10-08 17:01:17.218712+00:00,24.5,
Red Rock,36.03433,-97.82176,LC09_L2SP_028035_20241015_02_T1,2024-10-15 17:07:37.680778+00:00,6.67,-0.06985403748902856
Red Rock,36.03499,-96.27176,LC08_L2SP_027035_20241016_02_T1,2024-10-16 17:01:28.475553+00:00,0.01,
Red Rock,36.0341,-97.81689,LC08_L2SP_028035_20241023_02_T1,2024-10-23 17:07:39.634462+00:00,4.01,-0.07396644692352537
Red Rock,36.03505,-96.30158,LC09_L2SP_027035_20241024_02_T1,2024-10-24 17:01:34.737879+00:00,0.05,
Red Rock,36.03448,-97.82111,LC09_L2SP_028035_20241031_02_T1,2024-10-31 17:07:41.060041+00:00,0.01,0.02044184055289093
Red Rock,36.03507,-96.22644,LC08_L2SP_027035_20241101_02_T1,2024-11-01 17:01:19.693318+00:00,2.89,
Red Rock,36.03443,-97.79789,LC08_L2SP_028035_20241108_02_T2,2024-11-08 17:07:36.897361+00:00,99.97,
Red Rock,36.03508,-96.26509,LC09_L2SP_027035_20241109_02_T1,2024-11-09 17:01:29.039698+00:00,0.02,
Red Rock,36.03461,-97.8158,LC09_L2SP_028035_20241116_02_T1,2024-11-16 17:07:42.376892+00:00,43.29,-0.07699741426593885
Red Rock,36.03525,-96.25389,LC08_L2SP_027035_20241117_02_T2,2024-11-17 17:01:27.356161+00:00,95.72,
Red Rock,36.0345,-97.83319,LC08_L2SP_028035_20241124_02_T1,2024-11-24 17:07:46.169953+00:00,21.39,
Red Rock,36.03541,-96.30364,LC09_L2SP_027035_20241125_02_T1,2024-11-25 17:01:40.663424+00:00,86.86,
Red Rock,36.03462,-97.83801,LC09_L2SP_028035_20241202_02_T1,2024-12-02 17:07:49.443127+00:00,0.07,-0.1527180553528136
Red Rock,36.0352,-96.2811,LC08_L2SP_027035_20241203_02_T1,2024-12-03 17:01:34.260692+00:00,27.07,
Red Rock,36.03426,-97.78611,LC08_L2SP_028035_20241210_02_T1,2024-12-10 17:07:35.347343+00:00,46.0,
Red Rock,36.035,-96.25611,LC09_L2SP_027035_20241211_02_T1,2024-12-11 17:01:30.908440+00:00,0.03,
Red Rock,36.03423,-97.81565,LC09_L2SP_028035_20241218_02_T1,2024-12-18 17:07:45.088975+00:00,0.2,-0.1452979817271647
Red Rock,36.03478,-96.25042,LC08_L2SP_027035_20241219_02_T1,2024-12-19 17:01:26.437272+00:00,18.33,
Red Rock,36.0343,-97.80115,LC08_L2SP_028035_20241226_02_T2,2024-12-26 17:07:38.349750+00:00,100.0,
Red Rock,36.03492,-96.27036,LC09_L2SP_027035_20241227_02_T1,2024-12-27 17:01:35.030376+00:00,95.92,
Ringling,34.60192,-98.22488,LC08_L2SP_028036_20230106_02_T1,2023-01-06 17:08:23.768446+00:00,48.04,
Ringling,34.60268,-96.6859,LC09_L2SP_027036_20230107_02_T1,2023-01-07 17:02:15.592407+00:00,26.71,
Ringling,34.60189,-98.22748,LC09_L2SP_028036_20230114_02_T1,2023-01-14 17:08:22.860063+00:00,26.24,
Ringling,34.6025,-96.66157,LC08_L2SP_027036_20230115_02_T1,2023-01-15 17:02:07.030522+00:00,69.05,
Ringling,34.60222,-98.23033,LC08_L2SP_028036_20230122_02_T1,2023-01-22 17:08:19.960827+00:00,22.45,-0.2897244893711569
Ringling,34.60286,-96.67193,LC09_L2SP_027036_20230123_02_T1,2023-01-23 17:02:09.361385+00:00,6.41,
Ringling,34.60179,-98.25608,LC09_L2SP_028036_20230130_02_T2,2023-01-30 17:08:26.592298+00:00,17.43,
Ringling,34.60281,-96.70343,LC08_L2SP_027036_20230131_02_T2,2023-01-31 17:02:11.636860+00:00,100.0,
Ringling,34.60207,-98.26114,LC08_L2SP_028036_20230207_02_T2,2023-02-07 17:08:20.957651+00:00,99.97,
Ringling,34.60274,-96.73052,LC09_L2SP_027036_20230208_02_T2,2023-02-08 17:02:19.362717+00:00,22.53,
Ringling,34.60191,-98.27491,LC09_L2SP_028036_20230215_02_T1,2023-02-15 17:08:26.630582+00:00,0.32,-0.2671786362892202
Ringling,34.60274,-96.69638,LC08_L2SP_027036_20230216_02_T1,2023-02-16 17:02:03.127371+00:00,36.2,
Ringling,34.60178,-98.22361,LC08_L2SP_028036_20230223_02_T1,2023-02-23 17:08:04.532061+00:00,0.36,-0.2672133132285829
Ringling,34.60253,-96.69044,LC09_L2SP_027036_20230224_02_T2,2023-02-24 17:02:04.592063+00:00,99.98,
Ringling,34.60191,-98.24472,LC09_L2SP_028036_20230303_02_T1,2023-03-03 17:08:13.770213+00:00,0.01,-0.2561177552691724
Ringling,34.60265,-96.67834,LC08_L2SP_027036_20230304_02_T1,2023-03-04 17:01:50.612018+00:00,0.01,
Ringling,34.60209,-98.23422,LC08_L2SP_028036_20230311_02_T1,2023-03-11 17:07:58.230662+00:00,13.95,-0.25013652542011744
Ringling,34.60303,-96.68796,LC09_L2SP_027036_20230312_02_T1,2023-03-12 17:01:57.501105+00:00,65.57,
Ringling,34.60218,-98.24605,LC09_L2SP_028036_20230319_02_T1,2023-03-19 17:08:07.077490+00:00,0.3,-0.24910870733090892
Ringling,34.60278,-96.68209,LC08_L2SP_027036_20230320_02_T1,2023-03-20 17:01:41.977635+00:00,59.06,
Ringling,34.60209,-98.23577,LC08_L2SP_028036_20230327_02_T1,2023-03-27 17:07:48.715943+00:00,69.72,
Ringling,34.60262,-96.67463,LC09_L2SP_027036_20230328_02_T1,2023-03-28 17:01:46.690856+00:00,16.48,
Ringling,34.60228,-98.23717,LC09_L2SP_028036_20230404_02_T1,2023-04-04 17:07:56.639938+00:00,96.28,
Ringling,34.60277,-96.67684,LC08_L2SP_027036_20230405_02_T1,2023-04-05 17:01:29.999150+00:00,26.13,
Ringling,34.602,-98.21658,LC08_L2SP_028036_20230412_02_T1,2023-04-12 17:07:33.096045+00:00,0.02,-0.15393128341233392
Ringling,34.6031,-96.68388,LC09_L2SP_027036_20230413_02_T1,2023-04-13 17:01:40.142014+00:00,0.45,
Ringling,34.60221,-98.25013,LC09_L2SP_028036_20230420_02_T1,2023-04-20 17:07:50.446993+00:00,35.44,-0.05743713067121273
Ringling,34.60193,-98.25026,LC08_L2SP_028036_20230428_02_T2,2023-04-28 17:07:29.252668+00:00,100.0,
Ringling,34.60279,-96.69573,LC09_L2SP_027036_20230429_02_T1,2023-04-29 17:01:33.394282+00:00,19.58,
Ringling,34.60206,-98.24207,LC09_L2SP_028036_20230506_02_T1,2023-05-06 17:07:38.552689+00:00,4.75,
Ringling,34.60264,-96.70073,LC08_L2SP_027036_20230507_02_T1,2023-05-07 17:01:11.671317+00:00,79.29,
Ringling,34.60214,-98.24751,LC08_L2SP_028036_20230514_02_T2,2023-05-14 17:07:16.220826+00:00,99.91,
Ringling,34.60281,-96.70348,LC09_L2SP_027036_20230515_02_T1,2023-05-15 17:01:25.151420+00:00,65.97,
Ringling,34.60221,-98.24894,LC09_L2SP_028036_20230522_02_T1,2023-05-22 17:07:29.898816+00:00,81.11,0.13688987071668354
Ringling,34.60297,-96.66598,LC08_L2SP_027036_20230523_02_T1,2023-05-23 17:01:06.598498+00:00,63.53,
Ringling,34.60217,-98.2038,LC08_L2SP_028036_20230530_02_T1,2023-05-30 17:07:18.018883+00:00,4.49,0.11007406371907745
Ringling,34.6028,-96.71369,LC09_L2SP_027036_20230531_02_T1,2023-05-31 17:01:17.031433+00:00,15.4,
Ringling,34.60223,-98.27356,LC09_L2SP_028036_20230607_02_T1,2023-06-07 17:07:25.040520+00:00,54.08,
Ringling,34.60247,-96.65914,LC08_L2SP_027036_20230608_02_T1,2023-06-08 17:01:12.955497+00:00,4.45,
Ringling,34.60215,-98.20859,LC08_L2SP_028036_20230615_02_T1,2023-06-15 17:07:27.088016+00:00,8.69,0.08809733239673517
Ringling,34.60295,-96.68125,LC09_L2SP_027036_20230616_02_T1,2023-06-16 17:01:07.640023+00:00,84.84,
Ringling,34.60224,-98.21616,LC09_L2SP_028036_20230623_02_T1,2023-06-23 17:07:18.660691+00:00,95.57,
Ringling,34.60287,-96.65122,LC08_L2SP_027036_20230624_02_T1,2023-06-24 17:01:18.894586+00:00,15.55,
Ringling,34.60206,-98.21542,LC08_L2SP_028036_20230701_02_T1,2023-07-01 17:07:36.317816+00:00,63.81,
Ringling,34.60279,-96.68734,LC09_L2SP_027036_20230702_02_T1,2023-07-02 17:01:18.323489+00:00,1.75,
Ringling,34.60194,-98.24165,LC09_L2SP_028036_20230709_02_T1,2023-07-09 17:07:33.860615+00:00,53.65,0.1425851171843961
Ringling,34.60267,-96.66713,LC08_L2SP_027036_20230710_02_T1,2023-07-10 17:01:30.216615+00:00,22.01,
Ringling,34.60175,-98.20714,LC08_L2SP_028036_20230717_02_T1,2023-07-17 17:07:41.666697+00:00,0.0,0.1034292613287578
Ringling,34.60299,-96.67745,LC09_L2SP_027036_20230718_02_T1,2023-07-18 17:01:24.920893+00:00,0.24,
Ringling,34.60218,-98.20898,LC09_L2SP_028036_20230725_02_T1,2023-07-25 17:07:34.841210+00:00,8.03,
Ringling,34.60271,-96.66172,LC08_L2SP_027036_20230726_02_T1,2023-07-26 17:01:35.912107+00:00,9.23,
Ringling,34.6021,-98.21579,LC08_L2SP_028036_20230802_02_T1,2023-08-02 17:07:50.433623+00:00,0.05,0.044865960972800406
Ringling,34.60294,-96.6744,LC09_L2SP_027036_20230803_02_T1,2023-08-03 17:01:32.492705+00:00,0.0,
Ringling,34.60206,-98.22153,LC09_L2SP_028036_20230810_02_T1,2023-08-10 17:07:45.780427+00:00,0.25,-0.0010582175711143867
Ringling,34.60255,-96.65385,LC08_L2SP_027036_20230811_02_T1,2023-08-11 17:01:40.374970+00:00,13.2,
Ringling,34.60173,-98.21767,LC08_L2SP_028036_20230818_02_T1,2023-08-18 17:07:56.853642+00:00,0.0,-0.009426858154443702
Ringling,34.60271,-96.6588,LC09_L2SP_027036_20230819_02_T1,2023-08-19 17:01:36.319293+00:00,0.15,
Ringling,34.60195,-98.22369,LC09_L2SP_028036_20230826_02_T1,2023-08-26 17:07:53.368256+00:00,1.03,-0.044949465526444785
Ringling,34.60281,-96.66581,LC08_L2SP_027036_20230827_02_T1,2023-08-27 17:01:48.655764+00:00,19.21,
Ringling,34.60169,-98.20328,LC08_L2SP_028036_20230903_02_T1,2023-09-03 17:07:58.264452+00:00,7.56,-0.06189900561485876
Ringling,34.60293,-96.67812,LC09_L2SP_027036_20230904_02_T1,2023-09-04 17:01:47.333679+00:00,14.51,
Ringling,34.60184,-98.23919,LC09_L2SP_028036_20230911_02_T1,2023-09-11 17:08:03.082132+00:00,87.95,
Ringling,34.60278,-96.65674,LC08_L2SP_027036_20230912_02_T2,2023-09-12 17:01:50.855387+00:00,100.0,
Ringling,34.60172,-98.21018,LC08_L2SP_028036_20230919_02_T1,2023-09-19 17:08:03.725631+00:00,56.28,-0.0787166219040465
Ringling,34.60258,-96.67884,LC09_L2SP_027036_20230920_02_T1,2023-09-20 17:01:52.875114+00:00,15.54,
Ringling,34.60217,-98.19977,LC09_L2SP_028036_20230927_02_T1,2023-09-27 17:07:58.779128+00:00,5.52,-0.11899606702089133
Ringling,34.60259,-96.66404,LC08_L2SP_027036_20230928_02_T1,2023-09-28 17:01:55.812055+00:00,1.06,
Ringling,34.60163,-98.2088,LC08_L2SP_028036_20231005_02_T1,2023-10-05 17:08:05.881821+00:00,44.32,
Ringling,34.60254,-96.67415,LC09_L2SP_027036_20231006_02_T1,2023-10-06 17:01:55.858110+00:00,25.98,
Ringling,34.60201,-98.24119,LC09_L2SP_028036_20231013_02_T1,2023-10-13 17:08:12.335768+00:00,0.03,-0.1078472764995923
Ringling,34.60265,-96.66691,LC08_L2SP_027036_20231014_02_T1,2023-10-14 17:01:58.586589+00:00,0.0,
Ringling,34.6018,-98.21489,LC08_L2SP_028036_20231021_02_T1,2023-10-21 17:08:08.940547+00:00,92.07,
Ringling,34.60287,-96.69185,LC09_L2SP_027036_20231022_02_T1,2023-10-22 17:02:03.298406+00:00,74.76,
Ringling,34.60194,-98.22162,LC09_L2SP_028036_20231029_02_T2,2023-10-29 17:08:10.464950+00:00,46.31,
Ringling,34.60253,-96.67613,LC08_L2SP_027036_20231030_02_T1,2023-10-30 17:02:01.697047+00:00,0.08,
Ringling,34.60194,-98.21583,LC08_L2SP_028036_20231106_02_T1,2023-11-06 17:08:09.857193+00:00,1.04,-0.203471312306727
Ringling,34.60286,-96.66334,LC09_L2SP_027036_20231107_02_T1,2023-11-07 17:01:58.856352+00:00,0.02,
Ringling,34.60221,-98.20994,LC09_L2SP_028036_20231114_02_T1,2023-11-14 17:08:09.619735+00:00,0.02,-0.22136903518859535
Ringling,34.60246,-96.67033,LC08_L2SP_027036_20231115_02_T1,2023-11-15 17:02:00.528869+00:00,0.02,
Ringling,34.60166,-98.235,LC08_L2SP_028036_20231122_02_T1,2023-11-22 17:08:14.382287+00:00,0.01,-0.24615944191212213
Ringling,34.60287,-96.68654,LC09_L2SP_027036_20231123_02_T1,2023-11-23 17:02:06.022056+00:00,0.06,
Ringling,34.60213,-98.24039,LC09_L2SP_028036_20231130_02_T2,2023-11-30 17:08:17.734780+00:00,51.43,
Ringling,34.60265,-96.67135,LC08_L2SP_027036_20231201_02_T2,2023-12-01 17:02:00.030373+00:00,99.98,
Ringling,34.60219,-98.20262,LC08_L2SP_028036_20231208_02_T1,2023-12-08 17:08:06.000443+00:00,0.99,-0.2408920984229056
Ringling,34.60267,-96.67199,LC09_L2SP_027036_20231209_02_T1,2023-12-09 17:02:03.318427+00:00,0.17,
Ringling,34.60216,-98.24374,LC09_L2SP_028036_20231216_02_T1,2023-12-16 17:08:18.809549+00:00,0.02,-0.22527245087714876
Ringling,34.6028,-96.68169,LC08_L2SP_027036_20231217_02_T1,2023-12-17 17:02:01.121179+00:00,0.3,
Ringling,34.60188,-98.23491,LC08_L2SP_028036_20231224_02_T1,2023-12-24 17:08:12.060863+00:00,90.17,
Ringling,34.60253,-96.69646,LC09_L2SP_027036_20231225_02_T1,2023-12-25 17:02:09.142195+00:00,27.14,
Ringling,34.60186,-98.23508,LC09_L2SP_028036_20240101_02_T2,2024-01-01 17:08:16.305925+00:00,89.62,
Ringling,34.60254,-96.66413,LC08_L2SP_027036_20240102_02_T1,2024-01-02 17:01:54.783139+00:00,87.73,
Ringling,34.60168,-98.22056,LC08_L2SP_028036_20240109_02_T1,2024-01-09 17:08:06.126040+00:00,14.82,-0.23753078202441438
Ringling,34.60267,-96.68186,LC09_L2SP_027036_20240110_02_T1,2024-01-10 17:02:04.698864+00:00,0.18,
Ringling,34.60195,-98.23894,LC09_L2SP_028036_20240117_02_T1,2024-01-17 17:08:15.844389+00:00,0.06,-0.25762929942912843
Ringling,34.60276,-96.67812,LC08_L2SP_027036_20240118_02_T1,2024-01-18 17:01:55.130706+00:00,18.49,
Ringling,34.60202,-98.21052,LC08_L2SP_028036_20240125_02_T2,2024-01-25 17:08:00.076607+00:00,92.97,
Ringling,34.60285,-96.68436,LC09_L2SP_027036_20240126_02_T2,2024-01-26 17:02:03.110563+00:00,99.99,
Ringling,34.60219,-98.25751,LC09_L2SP_028036_20240202_02_T1,2024-02-02 17:08:17.772156+00:00,79.9,
Ringling,34.60266,-96.68996,LC08_L2SP_027036_20240203_02_T2,2024-02-03 17:01:53.765821+00:00,94.74,
Ringling,34.60173,-98.25456,LC08_L2SP_028036_20240210_02_T2,2024-02-10 17:08:05.519127+00:00,99.96,
Ringling,34.60264,-96.711,LC09_L2SP_027036_20240211_02_T2,2024-02-11 17:02:06.118777+00:00,15.53,
Ringling,34.60218,-98.23956,LC09_L2SP_028036_20240218_02_T1,2024-02-18 17:08:09.944811+00:00,0.02,-0.25030429350512257
Ringling,34.60244,-96.70755,LC08_L2SP_027036_20240219_02_T1,2024-02-19 17:01:52.558340+00:00,0.03,
Ringling,34.6018,-98.26016,LC08_L2SP_028036_20240226_02_T1,2024-02-26 17:08:00.546299+00:00,34.3,-0.23266692660416247
Ringling,34.60271,-96.69103,LC09_L2SP_027036_20240227_02_T2,2024-02-27 17:01:56.698733+00:00,100.0,
Ringling,34.60186,-98.26428,LC09_L2SP_028036_20240305_02_T1,2024-03-05 17:08:10.547298+00:00,0.92,-0.2385685534512255
Ringling,34.60245,-96.68636,LC08_L2SP_027036_20240306_02_T1,2024-03-06 17:01:40.596368+00:00,1.47,
Ringling,34.60171,-98.24625,LC08_L2SP_028036_20240313_02_T1,2024-03-13 17:07:49.778657+00:00,0.03,-0.22453577947989178
Ringling,34.60299,-96.72138,LC09_L2SP_027036_20240314_02_T1,2024-03-14 17:01:58.085204+00:00,77.93,
Ringling,34.60191,-98.27926,LC09_L2SP_028036_20240321_02_T2,2024-03-21 17:08:07.664278+00:00,92.67,
Ringling,34.60306,-96.68408,LC08_L2SP_027036_20240322_02_T2,2024-03-22 17:01:31.867519+00:00,94.31,
Ringling,34.60202,-98.22302,LC08_L2SP_028036_20240329_02_T1,2024-03-29 17:07:35.543942+00:00,89.39,
Ringling,34.60272,-96.7145,LC09_L2SP_027036_20240330_02_T1,2024-03-30 17:01:49.284907+00:00,72.3,
Ringling,34.60189,-98.27385,LC09_L2SP_028036_20240406_02_T1,2024-04-06 17:07:58.800032+00:00,46.88,
Ringling,34.60263,-96.69361,LC08_L2SP_027036_20240407_02_T1,2024-04-07 17:01:24.766063+00:00,7.89,
Ringling,34.60201,-98.24831,LC08_L2SP_028036_20240414_02_T1,2024-04-14 17:07:31.938086+00:00,0.03,-0.04454062282523827
Ringling,34.60278,-96.71456,LC09_L2SP_027036_20240415_02_T2,2024-04-15 17:01:41.326448+00:00,100.0,
Ringling,34.60215,-98.22721,LC09_L2SP_028036_20240422_02_T1,2024-04-22 17:07:39.289983+00:00,6.56,0.025820134157395605
Ringling,34.60265,-96.70056,LC08_L2SP_027036_20240423_02_T1,2024-04-23 17:01:16.150838+00:00,5.09,
Ringling,34.60165,-98.24493,LC08_L2SP_028036_20240430_02_T1,2024-04-30 17:07:20.578128+00:00,8.15,
Ringling,34.60269,-96.68239,LC09_L2SP_027036_20240501_02_T1,2024-05-01 17:01:24.794452+00:00,61.68,
Ringling,34.60203,-98.25134,LC09_L2SP_028036_20240508_02_T1,2024-05-08 17:07:35.817481+00:00,0.72,0.08711903727309239
Ringling,34.60291,-96.69863,LC08_L2SP_027036_20240509_02_T1,2024-05-09 17:01:04.888690+00:00,58.27,
Ringling,34.60195,-98.23134,LC08_L2SP_028036_20240516_02_T1,2024-05-16 17:07:06.584901+00:00,53.32,
Ringling,34.60282,-96.68723,LC09_L2SP_027036_20240517_02_T1,2024-05-17 17:01:16.768725+00:00,64.78,
Ringling,34.60197,-98.24524,LC09_L2SP_028036_20240524_02_T1,2024-05-24 17:07:24.903501+00:00,22.22,
Ringling,34.60279,-96.6908,LC08_L2SP_027036_20240525_02_T1,2024-05-25 17:00:51.823737+00:00,48.15,
Ringling,34.60223,-98.2195,LC08_L2SP_028036_20240601_02_T1,2024-06-01 17:07:02.928151+00:00,36.93,0.11453389860084053
Ringling,34.60281,-96.7023,LC09_L2SP_027036_20240602_02_T1,2024-06-02 17:01:10.777055+00:00,100.0,
Ringling,34.60227,-98.26052,LC09_L2SP_028036_20240609_02_T1,2024-06-09 17:07:18.873495+00:00,8.9,0.09618838275097573
Ringling,34.60282,-96.65286,LC08_L2SP_027036_20240610_02_T1,2024-06-10 17:00:53.399135+00:00,82.29,
Ringling,34.60184,-98.20892,LC08_L2SP_028036_20240617_02_T1,2024-06-17 17:07:09.536219+00:00,21.17,
Ringling,34.60308,-96.68673,LC09_L2SP_027036_20240618_02_T1,2024-06-18 17:00:57.227882+00:00,66.69,
Ringling,34.6019,-98.23251,LC09_L2SP_028036_20240625_02_T1,2024-06-25 17:07:02.316534+00:00,6.19,0.06314313366781527
Ringling,34.6027,-96.66523,LC08_L2SP_027036_20240626_02_T1,2024-06-26 17:01:05.298493+00:00,36.18,
Ringling,34.60185,-98.2061,LC08_L2SP_028036_20240703_02_T1,2024-07-03 17:07:17.729799+00:00,5.68,0.044414234663083835
Ringling,34.60267,-96.68979,LC09_L2SP_027036_20240704_02_T1,2024-07-04 17:01:04.523634+00:00,4.98,
Ringling,34.60199,-98.2566,LC09_L2SP_028036_20240711_02_T1,2024-07-11 17:07:23.294719+00:00,5.0,0.04055668708837143
Ringling,34.60255,-96.66285,LC08_L2SP_027036_20240712_02_T1,2024-07-12 17:01:13.402730+00:00,10.14,
Ringling,34.60194,-98.23706,LC08_L2SP_028036_20240719_02_T1,2024-07-19 17:07:33.425053+00:00,21.99,0.042728625420105325
Ringling,34.60307,-96.69555,LC09_L2SP_027036_20240720_02_T1,2024-07-20 17:01:15.661999+00:00,91.42,
Ringling,34.60212,-98.22627,LC09_L2SP_028036_20240727_02_T1,2024-07-27 17:07:25.647850+00:00,18.84,0.10844867862074856
Ringling,34.60284,-96.68153,LC08_L2SP_027036_20240728_02_T1,2024-07-28 17:01:25.922334+00:00,6.44,
Ringling,34.6018,-98.20643,LC08_L2SP_028036_20240804_02_T1,2024-08-04 17:07:34.037662+00:00,5.4,
Ringling,34.60298,-96.67279,LC09_L2SP_027036_20240805_02_T1,2024-08-05 17:01:19.362597+00:00,4.12,
Ringling,34.60184,-98.22772,LC09_L2SP_028036_20240812_02_T1,2024-08-12 17:07:34.685541+00:00,54.45,
Ringling,34.60263,-96.65717,LC08_L2SP_027036_20240813_02_T1,2024-08-13 17:01:27.433285+00:00,5.89,
Ringling,34.60212,-98.22115,LC08_L2SP_028036_20240820_02_T1,2024-08-20 17:07:44.407089+00:00,1.56,-0.06211798679066342
Ringling,34.60292,-96.69243,LC09_L2SP_027036_20240821_02_T1,2024-08-21 17:01:32.242686+00:00,0.51,
Ringling,34.6019,-98.24399,LC09_L2SP_028036_20240828_02_T1,2024-08-28 17:07:46.248508+00:00,1.18,-0.07528543901174022
Ringling,34.60269,-96.65952,LC08_L2SP_027036_20240829_02_T1,2024-08-29 17:01:34.333416+00:00,32.19,
Ringling,34.60204,-98.23329,LC08_L2SP_028036_20240905_02_T1,2024-09-05 17:07:53.102788+00:00,49.64,
Ringling,34.6029,-96.65618,LC09_L2SP_027036_20240906_02_T1,2024-09-06 17:01:30.707817+00:00,27.68,
Ringling,34.60209,-98.22904,LC09_L2SP_028036_20240913_02_T1,2024-09-13 17:07:49.432924+00:00,0.35,-0.11454864844260731
Ringling,34.60266,-96.67608,LC08_L2SP_027036_20240914_02_T1,2024-09-14 17:01:43.517135+00:00,46.32,
Ringling,34.60156,-98.21931,LC08_L2SP_028036_20240921_02_T1,2024-09-21 17:07:54.315302+00:00,1.62,-0.08121754234707074
Ringling,34.60296,-96.64617,LC09_L2SP_027036_20240922_02_T1,2024-09-22 17:01:34.125114+00:00,37.44,
Ringling,34.60185,-98.2231,LC09_L2SP_028036_20240929_02_T1,2024-09-29 17:07:53.595886+00:00,3.21,-0.11370130463856826
Ringling,34.60269,-96.63421,LC08_L2SP_027036_20240930_02_T1,2024-09-30 17:01:37.660553+00:00,0.0,
Ringling,34.60174,-98.19172,LC08_L2SP_028036_20241007_02_T1,2024-10-07 17:07:51.399026+00:00,0.02,-0.0900146160838939
Ringling,34.60304,-96.65498,LC09_L2SP_027036_20241008_02_T1,2024-10-08 17:01:41.105491+00:00,0.01,
Ringling,34.60205,-98.23784,LC09_L2SP_028036_20241015_02_T1,2024-10-15 17:08:01.571794+00:00,9.82,-0.0924799766267071
Ringling,34.60265,-96.68305,LC08_L2SP_027036_20241016_02_T1,2024-10-16 17:01:52.366593+00:00,0.01,
Ringling,34.60171,-98.23294,LC08_L2SP_028036_20241023_02_T1,2024-10-23 17:08:03.525502+00:00,2.47,-0.10409525192014898
Ringling,34.60278,-96.71259,LC09_L2SP_027036_20241024_02_T1,2024-10-24 17:01:58.628895+00:00,0.02,
Ringling,34.60217,-98.23721,LC09_L2SP_028036_20241031_02_T1,2024-10-31 17:08:04.951057+00:00,0.01,-0.08339142592584656
Ringling,34.60257,-96.63761,LC08_L2SP_027036_20241101_02_T1,2024-11-01 17:01:43.584358+00:00,60.29,
Ringling,34.60176,-98.21405,LC08_L2SP_028036_20241108_02_T2,2024-11-08 17:08:00.792637+00:00,99.94,
Ringling,34.60269,-96.67596,LC09_L2SP_027036_20241109_02_T1,2024-11-09 17:01:52.930714+00:00,0.03,
Ringling,34.60224,-98.23163,LC09_L2SP_028036_20241116_02_T1,2024-11-16 17:08:06.267907+00:00,24.84,
Ringling,34.60285,-96.66499,LC08_L2SP_027036_20241117_02_T2,2024-11-17 17:01:51.247201+00:00,86.23,
Ringling,34.60187,-98.24922,LC08_L2SP_028036_20241124_02_T1,2024-11-24 17:08:10.065228+00:00,4.5,-0.1353854500458968
